subject_id,gender,height_cm,chest,waist,hip
5zcszVML0w78xRPzf_5uFJju-oe6cw0b6tanYu1nMho,male,174.6,105.07827758789062,88.38450622558594,101.41234588623048
ezYciku_K4N8OZ9VlDPm8fli_c-tGTxARSIx-ee--yI,male,169.8,106.397216796875,87.79979705810547,98.62696838378906
AOROve_CMsO6bxWVAi3J6cn6izwWWgxmcCmZcV7Q0cU,female,159.6,96.52001953125,85.54640197753906,101.73522186279295
hT25vKHsmc84oqfyJtFsrtgKxEg0TuJTiaOOu6-mtGw,male,176.5,103.933837890625,85.4988021850586,99.32635498046876
98ybaqAtTEscPfdBt_pbzyB7uRzO8UymbWubJOh3cd8,female,169.5,94.26927947998048,83.76412963867188,103.47250366210938
xpPDaeqa7cFWYsOIUOk7-R9bijKBZszTk0YAStFyPdk,male,180.0,102.73336791992188,90.26422882080078,105.42024230957033
8irviJf2nJFtk3DCSB3zQ_iMByLhMZTcEHZC8AF9JtU,male,180.75,103.8022232055664,96.3390121459961,106.57259368896484
dH_zwnKxaYTy0WnxdzsTP7jzIsP7tpPewqI8hBghTsA,male,170.4,101.95884704589844,83.89701080322266,100.04952239990234
Y9QaPA3yA5D9aXJrkhkQhG_ho7pRkx8VTd8FNYNPTfo,male,179.5,105.08203125,89.14643859863281,101.48992919921876
F4TnEhf6SPRvMS4EpUaOTA2ZE-WJVz2b-YcJF3TxyKA,female,163.2,89.29119110107422,74.53558349609375,100.00894927978516
1R3W5ez3wY5D5sZtyTt4I65vfyeqoonQf8cItdkUyqw,male,166.3,85.48236846923828,73.43668365478516,90.94426727294922
KyUpCvLOaHfJNvUi1UqsGflxRBbyk5O5sHHE4Z3fYs0,female,163.0,78.43778991699219,71.87508392333984,88.48711395263672
kz9ZsjGgGBk7YU59d-1Ng5TuoWc72Bzj7y2HWR_FbmU,male,190.0,107.73136138916016,96.2483901977539,104.9244384765625
BuS-57KVH5PUMufrQLs3EkdD9lLWqtt06DpoL12nlsA,female,159.5,93.5320281982422,79.25763702392578,99.1222152709961
Xh60cQvKbDrqtBGVd8w99ZGaHI-9LOZnuYADjpDVlaA,male,176.2,102.03577423095705,84.59173583984375,97.22750091552734
3lCM3aLY_S5D8So-cmKS_wxvg4LEd3ByaVj7RwtJXPk,female,169.8,86.52153015136719,76.06050109863281,90.04361724853516
DCA3Le3s1Oh-UiRWy_kDjoieCC_MvJg_4ndji_I87jc,female,164.0,96.38735961914062,82.30667114257812,99.25389099121094
ZCo4kyD0JMVyA-kFfcwHsmIxExT4ii6WM2DS2JYSlcA,male,183.25,102.68566131591795,92.28255462646484,107.32237243652344
F2bHlcb2QbBRq0_jJC_kAC5En6uju_9EK54gmU_vnmQ,male,176.5,101.9096450805664,93.52877044677734,104.66580963134766
heu0Y7S4gPbcK1MOY4nTN5hnH7u7Y8YQ3_-A1_QwPtg,male,185.0,100.76057434082033,91.19834899902344,105.29889678955078
Gw0YnQkeRT6TNrIYXuJ3RlEFf2CRfeSH1xeGryONI-Y,male,171.0,91.2724838256836,73.1204605102539,90.36959075927734
UpKByUk0R-xH0de_VHTP1DIbIf7IHrNBIUPzD6YQth0,female,166.0,101.23136901855467,87.62088775634766,100.8349838256836
XChq7P1lqOo--lFR5_wmw1iL9KE3a4-ARks2xlDKFD4,female,163.0,79.41500854492188,68.5206298828125,87.43217468261719
G20SP-1En7Quun7441TOxc9maw-RyyniTksdrwPvJg8,male,173.0,104.59477996826172,92.9782257080078,98.38150787353516
vkksn2RCSbypUytk-hVipm2siTrFOOo4ThunldZNHEQ,male,180.5,98.45093536376952,94.30489349365234,105.94923400878906
59bc276e681516389ccf4844,female,165.0,92.0576629638672,79.85425567626953,101.00206756591795
SCrgJSZYcGAKjmC780rJme0Zww5HMuPWH1vGrplVehc,male,170.5,99.61417388916016,93.02820587158205,101.78058624267578
O4seCrLSEagQp6BGJTsPYovKuLedF1KiXDYJjsxHV0w,female,162.2,84.49539947509766,69.13531494140625,86.91593170166016
aKCbIlgkgwR0Tv0hD5Y3Reox0bJEgCiqJMVSaIrRKRQ,female,156.4,91.93451690673828,78.69195556640625,99.82359313964844
hcr41wOhrcxY1NAgTiJ_50lotLfEnhCxj0h8iMEjJlo,male,163.2,103.37785339355467,90.6083755493164,94.88104248046876
XzIIbdAvug_HTiA25PW5MFyFyt7QzCVA5lNnmZN6BIU,female,166.0,84.54405975341797,72.80900573730469,87.40491485595703
-f435rmMBWdNpQenjlVoMqciq2qSKrVkdrcdeBhFadA,female,164.5,94.22655487060548,82.11270904541016,102.5193099975586
5EGWEEK1LY65tkKLQ7EYnBzkxSvRVvGKkbbH5xXhHSQ,female,149.5,93.38225555419922,82.87203216552734,97.88565826416016
TRtNqwFvqbRB7dP5iAW0CPCyC254XwlLQdNNTtOZ4j0,male,171.0,101.41114807128906,81.96931457519531,100.3821258544922
gxdL3v4FMMviG6lBMBdruqmXxZpzpKt1y_ztwGGGfhQ,male,178.5,101.78961944580078,80.63751983642578,99.69515228271484
KuaO0HukXURPXHNjwVlRBX54vTgGoJCgIlE6pJFBjuU,female,162.0,102.0481948852539,79.57678985595703,98.67068481445312
PzOCTMEqFNW_m0El8kk94x5NoGcA-L_d65TiAJe5p68,female,157.6,90.1010971069336,75.91825103759766,96.4058837890625
v99TYhN-aL9jS37fT7K_87UxZ3DOZ9NikUOlfjWTfWc,male,174.5,102.88069915771484,97.57769012451172,100.7673568725586
_ZamEJ24dG8_hV3sdbt6iqrWwvT8aUB0zCjq0h6_X-E,female,161.6,81.3053970336914,71.4942855834961,91.98633575439452
WHLyN1BmsXGjyZxBL6HVN-lq4TLZtDYyOvqlk5HxI4w,male,170.5,99.2471694946289,90.0327377319336,100.8989028930664
uq8_zsy7waIFa6uIbv9oNPTu8sxth0AoEiFRAP62_M4,male,180.2,102.02023315429688,93.26809692382812,103.43289184570312
ti2fvqxhFjIFuLhF23WHc7MpXMuWw4g4ccLAz9ztE-8,male,179.0,92.82942962646484,83.79544830322266,94.59178161621094
ccXAcqc28YYhNE3hRsOjttyRS5g7nHe4BqkS0IWwxyw,male,169.0,99.78673553466795,85.8662338256836,100.67618560791016
l2okRHurs3xMdNqHEqWFzVB_g4YbGoUUvMCToetp_mA,male,186.25,105.94080352783205,90.55013275146484,101.62845611572266
WnKXOTsT_HOrsCimdLNQ0avrn593cJCE7N3fCWGn9H4,female,161.0,95.61492156982422,83.18534088134766,96.62142181396484
TK6EBuLQbWBIE_w6NKPVidYrw3SD_s-_6brVS6a41j8,male,183.5,105.24539947509766,89.56159210205078,105.60118103027344
SnRufUG41gyAnwY8mh8ci8O3iUbshtmaQkXebwXadkQ,male,170.0,106.5452117919922,95.84185791015624,96.7472915649414
qkz_UfSXcjp8o00AfqoYSjbNMb-eyPPlCHaTQFRoo5s,male,173.35,93.60698699951172,79.16636657714844,92.7533950805664
x2fmUbzATJufaVIBNNEQHrtOCRFX3gQ6l9yZVZxvVFU,male,175.5,103.66859436035156,88.05179595947266,100.72946166992188
gawPz65AmfNlonEDdqvmqqVgcnaJ9lGZ9t9PLMSYX8A,male,169.5,101.27164459228516,88.6998062133789,99.11040496826172
e6nsYuQGF3wxDTjS-XbnKQlX_A45JrZ_IYwO9lA0hZA,male,186.5,102.85091400146484,91.54633331298828,105.80999755859376
9tplm5gImUViNEcYr2L4gMd5m3cwH61-cy8uJ4SItP0,male,173.0,101.54570770263672,91.7913589477539,99.89637756347656
Vs2eI7lYPCCR4N3jdBO4G9tBuKpH0ZXT3qpzOCmG9QA,female,167.7,94.2399444580078,78.69696807861328,95.7486343383789
Ve_FT5dVazanjRifMYJoMRRL3LBDF0Wjg_X6YyNcXzM,female,159.5,81.24031829833984,68.51321411132812,87.11659240722656
mKjtVtOlfAQeMaoAtJ6HVmzy2PiT2kqcn3ihTmy3rU0,male,176.0,101.32234954833984,93.6075210571289,103.62249755859376
ASWDIHpxAgE8tjKibGquSeNFX7ipcfS8_dfxbSxsPJ4,female,169.45,92.15679931640624,84.99736785888672,106.05753326416016
uq4DCL_ezHJURMKCNyYgyF1N2J36sYaBy-zQsrYfIhA,female,160.45,81.75006866455078,69.28402709960938,87.40271759033203
ocXcj8WETZi5Gd2VKpBnoNe8WFBcro0dRSKIaAWp7g4,male,197.0,105.2676773071289,92.07630920410156,106.81037139892578
GiOjWOb8rcgPHXaT_vxWEd-0khAQyWvbbMY6jQ0CMgk,male,183.5,108.64903259277344,91.97789764404295,104.0135498046875
GK2jds8tP3G6PyRZEtetBwDgWLEMWJUaEN_1btjyNrM,female,160.2,82.1718521118164,67.9443359375,89.27346801757812
KNq9LWzRIJfcCQtM9-zFyifnJQUjTpBQI_cl49HX-Ds,male,167.5,102.1338348388672,88.29166412353516,100.27173614501952
Jz0F-sHOioMB7Z7xayumTURoIaK-p_Vkegld-AlB0oI,male,181.0,96.12432861328124,81.86067199707031,97.93673706054688
ARC9XVPHMy4OmvCLVt3pOlOR-Wv17WxdC6zj0jJiquc,female,167.65,94.35926055908205,79.3061294555664,103.23731231689452
7dbX_nuL2W2sH0mMPkEdNVgvOQU0WCx3MEQhXaeEdmI,male,186.1,104.63005828857422,96.51268005371094,106.80632781982422
59bc2760681516389ccf4333,female,161.5,82.49739074707031,69.49959564208984,88.5430679321289
p2B4yI1jryEWWbCCxGaBlXZf-6KhftowvESTZC8Sk-c,male,180.85,93.11051940917967,78.32154083251953,93.80611419677734
6QU-NVlHGSepb2kUjmq2HQ0_ufqINLTaw2HEMtKHNyQ,male,171.3,99.6316909790039,87.92960357666016,100.76317596435548
rLy5q5GzDMlUYUv7CAo2X89t0qncU_-j15zxHuxCHoQ,female,168.0,98.75115966796876,82.81612396240234,101.84215545654295
99-A0APISxIX3gIyEXo0VQ_XvAi27p-pj01xr3uMVsg,male,191.5,96.5712661743164,79.16075897216797,95.31526184082033
jRhOpBiBukCpY54id_vApU4ug-v6ejmZ221XvaO5DBc,male,176.0,98.46707916259766,81.92120361328125,100.76952362060548
KF4x5qg5axbnchXD1j_iCV4iFgu_9iXzYPt-MK7TyUo,male,181.5,106.05680847167967,99.57305145263672,106.0773468017578
3jM0qIx79JRrqajAJWO3X-j-CXHLizCUh24u2m88MTI,male,176.5,97.85045623779295,81.06181335449219,93.50901794433594
ZbNyhEtasd8OZKHhyFQOwXZGPEo3glRq_b3xc1asgkQ,male,176.5,102.68524932861328,83.57520294189453,95.65123748779295
_CwZV7JjweL1bNgowFMabyvvg2zUkljylkh4qYgiQoY,female,170.6,93.7780532836914,82.92009735107422,99.64122772216795
8UzAHjyGQuvdv7fOQCazoAcqVuVOv5H7j3ZWe_cwWDg,male,171.9,104.72992706298828,86.36036682128906,97.28101348876952
slOKLPyTsRXyhmLtpNxjwCKXUf5GBV51jreHY4MUjZ8,male,179.0,91.28523254394533,75.11622619628906,91.62269592285156
Iq9BZmJt_Dg-EuoVbU_Q7ttc7RWfR-PyHACAyA_NwHs,female,179.0,97.40876007080078,87.0676498413086,106.8810806274414
ecUGjMFkvAwtcVwM1IeTNbM5pYu2xRc_lYlPYb0qAXA,male,182.5,105.04261016845705,99.22650909423828,103.9640655517578
LmpCWk6jQZlA7EPOImRlJpNT_4ON6NgbzEMhwCJa2OU,male,167.45,88.32930755615234,76.33670806884766,94.33995819091795
oP0OgazySv5ASkVhP55xjlxtlUkANhXAiKB876Y898s,male,168.8,106.47207641601562,87.4945297241211,98.3608627319336
z6ry-gQzsSjp1Cd3uRse3JdreAawUiaFUYlCqHTxEbI,male,176.5,92.3017349243164,80.93891906738281,90.96133422851562
SZmnW-xc6SrqiqDHJsWld1yYThhr489nBwJCqzYIh-A,male,189.0,106.30099487304688,90.54425811767578,105.10755157470705
CpFafJDl0f2NkI4XPdcEpqtEtAyQlfh06eeNnLelmTw,male,175.5,100.18814086914062,85.79722595214844,102.1143798828125
J8vqwp_s55pqSPsvHuWqSgPJ4IaZN06w-8TxCp6c-jw,male,178.6,104.19831085205078,83.48543548583984,98.99739074707033
ZDukDpUhq-XJdgUN_E8gup7rIeIgAAC3fCidsBGSTi8,male,175.0,100.54850769042967,90.11077880859376,98.67903137207033
lLaKUu8T6XGcAi6D6SUxeHWcwyyaBqLr1ZV9QWhll-8,female,169.3,93.38866424560548,83.74576568603516,101.48030853271484
alvViEXcpt6DTJMCIgxAwfPXlieyPGTGoJs62yCtXlc,female,159.6,94.76419830322266,82.87810516357422,97.48371124267578
cVytttxSLrJkJZfDS7mqNACCPRKwCk7a978wWualrew,female,164.25,91.01161193847656,79.21905517578125,98.60289001464844
j3scOr7Agpc6mqX7390w1Nn1DSd35AU-mcbecE0rfZU,male,178.0,105.5423812866211,94.5880355834961,103.2769775390625
59bc2770681516389ccf4940,female,160.1,90.766357421875,80.3988037109375,97.33193969726562
UVMzcuNGL27V5zxla6MePU3qTsKddVZxCu0I4JlEq6Y,male,182.0,97.33743286132812,79.41824340820312,96.07413482666016
59bc274e681516389ccf3cda,male,165.65,97.72738647460938,89.95777130126953,98.84732055664062
Ay17AXkv1EI2b1Cp-qH1xBuAKF-bNQVMEYruSbLCYxQ,female,164.0,93.997802734375,78.54553985595703,100.69172668457033
GuzB5sQXsi21wqtnIQdcQI4aEX4Zx4J9P559gAxtV68,male,181.0,101.92698669433594,81.60482025146484,102.01351928710938
2A02K7VTiazsZPJow1JvfW1rcmsCwRcc6udVInDdVfo,female,176.0,96.19219207763672,88.24603271484375,102.61275482177734
upa6foQNb8RjG3rcyAiG0Np9ls0JeJ_nBr0CRoL6I5g,female,161.9,95.81107330322266,79.19486236572266,101.459228515625
ZyowiYX8L8XtW0IlnXk11FS3O5ykejtE_AE1Jbn04Vo,male,180.5,109.57711029052734,96.6432876586914,102.8577880859375
aOP-obSvqI8vPM2V-KklKO9GJyyF8Cp8QLA1u9qXe9U,male,176.5,105.67962646484376,83.2081069946289,97.40557098388672
ztF-PzganuRaZfhRBc44RANbhV4ff1VVXHRe6MgDYrI,male,186.0,103.85102081298828,89.35594177246094,104.0192642211914
59bc2757681516389ccf4018,female,163.85,88.30863189697266,73.19129943847656,98.54338836669922
G8cSXcCF9RyYdLwbhiH-x6yvLcuXMaK6070kee5v5gg,female,155.5,86.9765625,78.31143188476562,97.46316528320312
nz721hZrCwq7GrpohgBOLERaZ2oP-ABupauvqlS45fI,female,161.1,81.50850677490234,70.97352600097656,88.06640625
Wqssl24T6OXtJNCKzlxZ7tvg3Z4fGvEb3Qq3bnt1QDg,male,175.5,100.46249389648438,88.07707214355469,97.81822204589844
ciob9bPgUpBxkXNd5QvZSR_TBtrxFuvmhpKmAUTEs4M,female,152.4,78.14822387695312,66.39185333251953,84.40968322753906
icoAL0V4eLYR2ZXjKFajM7zpX2c2NoyM-ZOkRzXkJUs,female,155.75,82.82658386230469,64.07048797607422,87.96517944335938
lciKkBG-mwiMmZ1T6ANT6F5n0r4yrRqOU7BkqpkFgQE,male,182.5,103.35475158691406,90.61863708496094,104.1417007446289
ebzW4IRAtta9xnF_UqpCR6znOTmH6xo4Hp02dO2uo-c,male,169.0,101.48078918457033,96.6682586669922,102.7355499267578
9rYyXYgQEdGYY1PiFKxNSlIMG_TULgQuWUfzZOvk6jo,male,171.6,89.8358383178711,78.25338745117188,90.26660919189452
rhUrMSeO7Nb-lPQHSDizeYFdm1ZkYzFozoaL92zkAZ0,female,165.0,81.40648651123047,74.03398895263672,90.7037353515625
xq2OIh27XzHoWNtRfbtljxw4I9km2YNi_ANqzt_i5bU,male,167.5,105.72997283935548,82.97344207763672,97.58106994628906
59bc2768681516389ccf4677,female,148.9,97.41832733154295,77.35069274902344,96.04907989501952
7ke7UMIYWHM_gjwwcWYRDu4JyVg8LPRaVC03w_WOtwA,male,175.0,106.97144317626952,99.47040557861328,101.27828979492188
Ranix2Ep61ZJ4Q0aWteK6smrMAD3jzKDODGy4mvFk_c,male,186.5,101.54251861572266,90.98228454589844,103.17796325683594
h9CrV4Bja5J7GcDHh1nhtwlNL-G2dstWVh1H9MVcwMo,female,169.0,97.2742156982422,84.4889144897461,103.59315490722656
Kt0GsE-I7kELdwI9W4UddWf2678GShfelphWFdlEfgs,male,155.5,96.96343994140624,79.24449157714844,93.32987213134766
JzUFURmryZAOZBJnIl8-sVLCj5Rc9ZuYnP0LZz7podg,male,174.5,102.13223266601562,86.46895599365234,100.33535766601562
N-HpjhR4e4pv_lil_breZsD2Zl6rchnUYp6CN-OId00,male,166.5,95.9679946899414,85.65705108642578,96.45315551757812
59bc2766681516389ccf45b4,female,173.0,95.5386199951172,81.44903564453125,104.7808609008789
pMnXRR4wol-MqJYDEWJNQo91TG9sdN2LJPzQEZjnroc,male,163.5,98.17074584960938,90.71430206298828,97.1396026611328
fO2jnSR3u6zmkSHUY9WmMNpn0EAiZOuAGDwzKfoWQJI,male,180.5,104.94113159179688,95.94831848144533,99.38377380371094
5uUKnbSqv9aSGLFdTKky-BMjYiXJrekNriewE4Fg_Zg,female,157.0,81.45320129394531,68.32046508789062,87.61358642578125
yG8urEXMQwYxRedKdQ0PzhAnG6wRRQ3Qhkcivj4uxSo,female,162.3,93.54497528076172,77.1597900390625,95.0470962524414
NuXfnD6BDa9t-UxAqHbYWS36vC5ynKDL9-C_Uj8U0OA,male,176.5,102.2220458984375,93.5368194580078,98.9228286743164
rUaxG5kxy4etiiPjgxnSoJG7w6cotHpyuuo-nHkSccE,male,188.0,104.81856536865234,97.51077270507812,104.88764190673828
7P-Mb8y4W5FBXKDQlliDDiP0k3jZW1K1eJrxSYtkc7s,male,186.0,105.72036743164062,92.07071685791016,101.4393539428711
bR3I1yOGXZCEzApk8vSz1Aa2WcJKCj578kyuYRIw79c,male,176.25,103.28746032714844,82.20198822021484,97.48824310302734
13pX7gY7asIuwkUe84q-h_Y4ih0x3AWA_elpNZmNBKg,female,168.0,87.31368255615234,67.684814453125,93.66131591796876
3Vo8ABg89h201AlXzvzagbw0IIvECoAtA3-Bl8PxAoo,male,160.5,96.22572326660156,89.45767974853516,98.95613861083984
7uD1ejHJq3208g6m6wfNy4he1oXPQXUq07IAQiOSlFE,male,177.5,98.93587493896484,88.09857177734375,103.86245727539062
_NoqTGuJDuoQWkCe0yvPsiv9VH2Msb5-h4qJGaAHMwA,female,176.5,99.3597183227539,86.1678237915039,103.4146728515625
D55ePLeosuJRzKB60hOV7jV6enij57Je8JupMd5pGUA,male,175.0,102.31094360351562,96.9313735961914,99.3582992553711
u07G5TYMFbF4QzK63kMFsfARkajwYnT-rdQme1PYiSY,male,169.5,91.73919677734376,76.5005874633789,91.95911407470705
tSmlCyLORH6VB-Q3-KA93xMd9htfy-YeQytwIAsApCc,male,171.0,106.6331024169922,87.93340301513672,101.92881774902344
dx17OuwfKm5FocfCZ66tMZbAu9cwDFy4bgR-Pdkl6U0,female,160.5,97.23680114746094,83.50596618652344,101.90892028808594
THyMoUbPS8923SdTi_Nw19p3_ivBGhcZKjHw-IKT-pU,male,175.9,105.3884048461914,95.52294921875,99.00331115722656
IQeiBIfv-Kmu0xME8fnRBZePqh290USy8vCYzmI6lLc,male,184.0,104.2164077758789,90.4116668701172,103.86868286132812
irp9xnYo9ZcKWpPaJUa56QEJ16_8WXAyFIWaB99KIqU,male,185.5,100.71510314941406,89.80782318115234,99.28267669677734
ro7fbgrTpvIYxNOi6U2xNVTW0NgXJavWXzbY2gww5DE,female,166.5,86.71206665039062,69.64300537109375,89.23524475097656
3xVJO9HyrOrQkIXXjdqeHftluBQ_Jkt2Tn748nJt9gk,female,165.2,95.77833557128906,82.2266845703125,93.29840087890624
4BXlHd3dwVd6PpZncEnIpr675Ozub9a3aCKVl2bfRdY,female,168.2,95.4163589477539,81.9393310546875,100.599365234375
-5iHTazqnmWBsnUY6ymoCw1kORMymRDaUla1eNOjgvI,male,185.0,102.39127349853516,96.5964126586914,106.04412078857422
oI_BOnigfzo5Jsd5owKqNQ1kATGsx3AM4knkcu9Uato,female,162.1,94.43299865722656,82.09077453613281,98.18383026123048
JS5KxnxLKa3JbwIPUjnGW8Q4Chu76JJJ5SQBsOape9A,male,173.0,100.22013854980467,87.8822021484375,102.2336654663086
Toz0icy6zg4N3sYsq5kQ4LbEARl-JPPctQSFRY8WgBw,male,177.75,103.84754943847656,97.67372131347656,103.5114974975586
sXMhWLtO-Da_hqX7tZlbP-bn59Js2Y0HD97v0XootWU,male,177.5,95.732666015625,83.97235870361328,95.03343963623048
4bBr6L-kFUuzyOWO3vI_4OGSbP_3WZjfIF8OvUCdu-0,female,165.5,91.48159790039062,72.17577362060547,89.28866577148438
-gXu1nZDGq7CwAyObp3f3MhE0r5BBxuer9T15M92u-U,female,157.25,92.39200592041016,79.95699310302734,93.67941284179688
tdtyaZRYmZKM-bdblH0FfyZkcbUtz1EvV_2e5HyXCR0,male,169.25,102.1661605834961,78.27714538574219,93.05916595458984
F9ns22JyvIfwz1r2OKVDzNWBQe5C1hn66zyJIMuyP4c,male,176.75,100.99220275878906,90.03923034667969,99.96643829345705
EgAn4qfF1YOH7RZBjbsojaPsaXZSGwT_7vI15Ri1Vj4,male,168.0,101.57449340820312,88.17132568359375,96.0385284423828
5_m2-TYDAgPpC0RM31LQ6jzDxAXdYr9vW4q1fXj7ypM,female,176.5,84.14324188232422,74.26959991455078,94.30027770996094
QTYeuzfnNXU4trG76LSA8XR3m8gbpDRBEhaLvMffJ1w,male,177.5,99.4595947265625,91.8591766357422,101.72669219970705
IvCNsbRv3wHMgRl6sQUrzAn36i8TlTm0_4uXheFRrXI,female,159.25,91.89614868164062,87.4122543334961,99.0546417236328
BsfJzTZxaGixB_zWMI7Cy7JNn8EAkY0gRBq12NeV33g,female,171.6,87.1081314086914,74.1814956665039,93.74787139892578
DTjqT-10YClWQzHylJUcdSeas3p3DzwsjLzIP3ixZ8Q,female,166.0,89.95193481445312,81.41722869873047,101.4143295288086
RQq_cqoXxjRz_clDrc-_WzDZjYVR7-wSKqcbn4WSwSE,female,154.9,80.66494750976562,65.39279174804688,87.29716491699219
W2fLwg08JPv_ss2ekmFaLRwOy2yWqg1Ktl6tf7Y7tHI,male,184.0,104.210693359375,84.31804656982422,102.15104675292967
0D-8Ft39MufsfV1e8PSPutSzSJ4BYLTcQYupqyYs52c,female,156.2,87.34469604492188,82.19783020019531,94.67545318603516
EVzxmfGWPMsEwiPrz8uVa7SgSaddRdIYfmRGS-11j7g,female,160.7,88.31717681884766,75.9867935180664,96.87064361572266
taNdJwWqZQkNVTvamZvpGL-2JtXXAHxTeSdir1wkvCc,male,170.0,101.28443145751952,88.8045654296875,99.0881576538086
mDACIlaNmQ7lp0TMSe1FistXFwAFa2uKV4Hry8vADdQ,male,182.5,92.78246307373048,80.81135559082031,98.1235580444336
_O3eWXWBEcfW9uCXMVYkA8quiRcRrSxyU8W8UYsGHqk,male,178.85,100.27538299560548,86.22887420654297,104.3233413696289
14jpgC_nNGPOffvAQo4KbTLvFLaJKqAloOYHFvSaP14,female,155.7,119.11448669433594,98.3752899169922,108.58586120605467
qrVKaC58VtESle4b_JRoEpCYYt6Kmyooh4yY5RpFmkM,female,171.75,87.41625213623047,71.99418640136719,92.3967514038086
MbI0nuaGlMFelp1gYz2NnBZ3E9Kqgno4bxUrxlZczOA,female,157.9,81.4870834350586,71.45170593261719,87.29022216796875
BFf4wYsA_fQ-YMPs6O0OdFYmwJu3yHbU7_VTRwuvf-0,male,167.0,95.70613861083984,89.25454711914062,97.9753875732422
65UyB8JMCYFMX-M8OoS8ux5lzr52EmO7TKJ9o4v8ESs,female,160.5,89.75521087646484,83.94640350341797,100.3193359375
1D-rS4ceivG5o5yI7oRT4XD61IjRxaI_SeFBoqHYems,female,169.5,93.39962005615234,78.13336944580078,100.67453002929688
wyzXYq1mCO53i8GE8uTF583tYOYGA7-eQOjJp1xBalI,male,174.0,100.9427261352539,91.09764099121094,101.2449188232422
6t7OLR19CUjzeFvjIlJCko4zsiMW1np0ruv4NBUiLt8,male,171.0,95.70152282714844,87.15933227539062,98.62049865722656
oPk9abx21incMw-PVVX2KFDa_-S5yjwVTV6p77DB46M,male,175.75,95.98687744140624,92.57699584960938,101.0166015625
m3-xxrOtkDHwzPWWmH0k2JhHuxoCvZySmVljoy4F8JI,male,167.0,92.7120361328125,72.47811889648438,90.04129028320312
GDW3GQMSnDpsEPkbYoxPPqofr2Ig0xgMNM7Q67b-_7c,male,169.8,90.26066589355467,73.44586181640625,90.1410903930664
ytf4AiJs29Zl0YhmcryHTenc9awbx5rimRO5Xixg4Po,male,165.85,87.93464660644531,74.29235076904297,91.24952697753906
nmwUdkQwCmcQiJyo6rrCHuV28ZxXdzKhtDLzrY831HQ,female,163.6,88.38529968261719,79.98489379882812,97.54821014404295
6RjLFy9w6Mx-AjP8ql4pPU0mBe-PVc1jl3oWnW_CNUk,male,179.0,98.67526245117188,90.6261749267578,97.3862533569336
3r0Bgj_s78jIbt2dgsX--_axAQCopMgv6saMICYamno,male,165.5,90.60086822509766,80.09426879882812,92.42122650146484
bnNv7T2_7hux7IqxXjaSdDR8jubko2wVev2GAwrRKUk,male,171.0,101.17919158935548,88.21562194824219,96.57582092285156
he2J46C3Yu3aEUjwSZiGDffpiIUYTjC2eiFlZld3Dzg,female,170.5,90.99691009521484,79.71310424804688,99.87811279296876
3A6D14akEnvm162prYgUC0VP6OEeXbRVm1Iq7eRTsEs,male,176.5,101.1084976196289,91.96467590332033,98.46451568603516
91hkFkRlHkbUc_v76OqSfOTGr0WAGZc4nJqeGTs3GOs,male,166.75,106.71226501464844,94.4760513305664,99.25250244140624
WE20rjmm2CWU7RMyJrkGe2OthnP6RSvVxq8cLneGO_g,male,174.0,101.14362335205078,94.07991790771484,102.531982421875
BcfLjoZiAgGyAvozpMYCkbXsM37U12f0bmXpYN3dp58,male,164.0,97.44532775878906,86.79288482666016,95.08493041992188
XhdYYyUbTJ6rCqfosof2q-xfn99gTX2LjiYqYPTsc2Y,female,161.5,88.17365264892578,79.76911926269531,103.33838653564452
PsNriiQw43ZxP6OA1jYF0Ie-2PGjrntpETaX69ye71c,male,165.5,88.2442855834961,66.3683090209961,83.62641906738281
X9PXsR-6P0aJrApLb5U99rVuj-a7ZEg3cT4_ZsPdjhY,male,180.5,105.93087005615234,98.01013946533205,102.84925079345705
w0478BRgZeaZDHTp1jKrUoDgcAfnjTpVDHhWvxJHWIc,male,178.5,100.04826354980467,90.2196044921875,100.90640258789062
I10ukfr-Y9oCFwgK_PgR9aQN2QJQiUp0RdZ6t-8q6TY,male,180.0,97.5687484741211,75.66338348388672,94.51870727539062
O8Q12m9aQL8_V0h2VNlUGSRNZmbsbcusAC3-MFXLUk0,male,168.65,104.90133666992188,95.22377014160156,101.82730865478516
fOCheDvo1LbFwYLyHekXDBh1b3ph4qo4v8rQKfe4kWQ,female,162.5,103.38648986816406,93.05162811279295,96.59764862060548
ENgw2m_MNUmwXsw6B4gqR0zeU-YRSH_QSuLOAD1qcv0,female,165.5,93.5055923461914,85.86409759521484,99.9712905883789
0_Be70jSUDcGB5ClohaaXArKKavaPoKiI0b8OAnJFbA,female,166.1,100.0691146850586,89.46890258789062,99.21615600585938
EieZVPA-7JeO9Em9PMbaImzut1JlGA7oaWh3ou4h-Vo,male,177.5,101.82311248779295,84.2115478515625,97.95098114013672
So__VCY_i8yV16N2gU6_7dHN_WwZHMxxjcUHsNU574A,male,178.5,92.28739166259766,79.52361297607422,94.09738159179688
6k7pRulKbBl3UUsj1Ai1CMZoddcRhpSSIkTBRp7VoZw,male,171.5,102.11894989013672,90.30829620361328,100.73084259033205
z1Cj8-tPo7XuylEL1c1i8tcUCuQqRBQpmxaGq6HXPG8,female,141.0,88.13021087646484,76.6415023803711,88.25472259521484
lnscEWH45_MGVPJYyOncmppFc7Ujvf_LH2hvl_MGtOM,male,175.0,100.68138122558594,90.8277816772461,99.0605926513672
